date,raw_area,enh1_area,enh2_area,cloud_cover,ice_cover,datetime
2017322,12.3624,12.3624,12.3624,0.007012217161859322,0.0,2017-11-18
2017184,16.8984,16.8984,16.8984,0.00650828086142124,0.0,2017-07-03
2017200,12.8034,16.5861,16.0245,0.393140517020732,0.0,2017-07-19
2017072,13.6791,13.6791,13.6791,0.00802767262759431,0.0,2017-03-13
2017335,0.0,0.0,0.0,1.0,0.0,2017-12-01
2017303,12.366,12.366,12.366,0.018431204457779682,0.0,2017-10-30
2017152,17.3727,17.3727,17.3727,0.018358421480878767,0.0,2017-06-01
2017207,17.8191,17.8191,17.8191,0.007320130358485836,0.0,2017-07-26
2017191,17.2098,17.2098,17.2098,0.006958869962609056,0.0,2017-07-10
2017332,12.4416,12.4416,12.4416,0.007110536522301228,0.0,2017-11-28
2017002,0.0576,14.6961,16.6518,0.9981983503645525,0.0,2017-01-02
2017136,6.6258,14.6124,14.4369,0.7295371050698016,0.0,2017-05-16
2017092,19.1754,19.1754,19.1754,0.012513904338153505,0.0,2017-04-02
