datetime,raw_area,cloud_cover,ice_cover,lake_area,smoothed_area,flag
2019-05-27,43.7679,0.002584244313637,0,43.7679,42.957287905283685,O
2019-05-29,43.1109,0.0140175373595158,0,43.110899999999994,43.46247564345813,E
2019-06-01,48.2508,0.3258980774792219,0,44.3464600159808,44.21391771941016,I
2019-06-03,29.4795,0.7182292876375304,0,44.83124276886599,44.664671563279,I
2019-06-06,44.5608,0.1105202644438057,0,44.5608,45.33634082134468,E
2019-06-07,46.7946,0.0002884116210655,0,46.7946,45.525107611517925,O
2019-06-08,9.4077,0.9187965135248513,0,45.986336618656175,45.720842586608875,I
2019-06-11,37.8846,0.0374113880631145,0,46.64031901531337,46.253457458693426,I
2019-06-13,20.9556,0.8052330444674942,0,46.97964456841263,46.622295772801095,I
2019-06-14,47.1798,0.0004385546763275,0,47.1798,46.79344655158657,O
2019-06-16,49.2336,0.050046886395999,0,49.2336,47.154655401895525,E
2019-06-18,17.1765,0.8464959904768798,0,47.63498208398413,47.46211651811131,I
2019-06-21,37.1142,0.0974985227496553,0,48.03009674120034,47.87368472669684,I
2019-06-23,50.2461,0.0098080947820226,0,50.24609999999999,48.079958353213684,O
2019-06-26,43.4043,0.1448203709614498,0,48.5091,48.41954537788495,E
2019-06-28,23.8266,0.7814648803480184,0,48.802297562929795,48.65878534920178,I
2019-06-30,50.9013,0.0005831418978618,0,50.9013,48.87823313214758,O
2019-07-01,1.305,0.985021280112392,0,51.0534,48.98558947180998,E
2019-07-03,31.8159,0.6929497702617019,0,49.331593019182634,49.19382105905296,I
2019-07-08,28.3779,0.7333169815789029,0,49.8239759448213,49.67829600873937,I
2019-07-09,47.5425,0.0004730368968779,0,47.5425,49.76881216785723,O
